Caller_ID,Timestamp,Caller_Location,Receiver_Location,Service_Type,Call_Duration_Seconds,Data_Transferred_MB,Network_Tower_ID,Customer_Plan,Call_Direction,Roaming_Status,Network_Congestion_Level,Signal_Strength,Time_to_Connect_Seconds,Allocated_Bandwidth_MB
2829,9/13/2023 8:20,Lucknow,Ahmedabad,Video,538,335.6115822,Tower_5,Prepaid,Incoming,Yes,High,-68.29719186,4.961970757,5
2830,6/3/2022 3:55,Delhi,Mumbai,Data,302,85.44037312,Tower_13,Prepaid,Incoming,Yes,High,-88.16319776,4.048700448,5
2831,8/6/2022 3:12,Lucknow,Surat,Video,199,368.9075948,Tower_18,Postpaid,Outgoing,No,Medium,-87.93432811,9.966178888,5
2832,12/5/2023 10:21,Chennai,Chennai,Video,1151,166.3315754,Tower_9,Postpaid,Incoming,No,Low,-61.22848799,4.952729491,5
2833,3/15/2023 16:48,Pune,Hyderabad,Voice,273,66.18412888,Tower_16,Prepaid,Incoming,No,Medium,-82.51566308,8.039746324,5
2834,4/22/2023 13:28,Delhi,Pune,Data,466,7.306607146,,Prepaid,Outgoing,Yes,Medium,-76.5010122,4.433749252,5
2835,11/13/2023 16:50,Surat,Mumbai,Voice,54,93.29054212,Tower_6,Postpaid,Incoming,No,Low,-60.30178929,1.744586266,5
2836,3/3/2023 14:16,Pune,Bengaluru,Video,296,96.5115542,Tower_13,Postpaid,Incoming,No,High,-65.34988693,9.16875364,5
2837,6/29/2022 21:10,Ahmedabad,Mumbai,Voice,590,97.94407525,,Prepaid,Outgoing,Yes,Medium,-88.56901237,1.155645782,
2838,12/6/2022 8:03,Hyderabad,Lucknow,Video,710,,Tower_12,Postpaid,Incoming,Yes,Low,-79.65524915,3.930802993,
2839,11/25/2023 10:24,Surat,Hyderabad,,584,,Tower_9,Prepaid,Outgoing,Yes,Low,-63.75451824,4.73933878,
2840,7/7/2023 22:07,Lucknow,Hyderabad,Video,196,176.4424345,Tower_12,Postpaid,Incoming,No,Medium,-54.69526899,3.004246106,5
2841,8/19/2023 7:00,Bengaluru,Nagpur,Voice,130,79.8625027,Tower_7,Postpaid,Outgoing,No,High,-53.41884945,1.325663178,5
2842,3/3/2022 3:19,Surat,Pune,Voice,123,50.72714646,Tower_19,Prepaid,Incoming,No,Medium,-70.17342471,1.115365001,5
2843,5/31/2022 17:41,Hyderabad,Kolkata,Voice,439,91.15709625,Tower_4,Postpaid,Incoming,Yes,Low,-78.49713004,9.845546932,5
2844,12/6/2023 22:12,Ahmedabad,Ahmedabad,Data,1166,45.23473137,Tower_14,Postpaid,Incoming,No,Low,-61.84985967,1.206190539,
2845,8/20/2023 14:03,Mumbai,Jaipur,Voice,439,,Tower_12,Prepaid,Outgoing,No,Low,-85.91880421,6.410462839,
2846,4/13/2023 4:47,Nagpur,Bengaluru,Data,95,35.64292484,,Prepaid,Outgoing,No,High,-60.729119,7.765453373,5
2847,3/23/2023 17:15,Mumbai,Ahmedabad,Video,239,265.9218419,,Prepaid,Incoming,No,Medium,-60.00642865,2.596711755,5
2848,1/2/2023 17:32,Surat,Surat,Voice,1176,8.924091085,Tower_3,,Incoming,No,High,-51.63966226,5.637298277,5
2849,4/16/2022 3:13,Pune,Hyderabad,Voice,497,41.27342558,Tower_10,Postpaid,Incoming,Yes,Low,-76.02691856,8.591342435,5
2850,1/28/2022 11:52,Kolkata,Kolkata,Voice,712,4.296480573,Tower_17,,Incoming,No,Low,-75.01387633,1.151499879,5
2851,9/4/2022 21:29,Nagpur,Bengaluru,,382,437.3061814,Tower_16,Prepaid,Outgoing,Yes,Low,-72.7204963,1.510436245,5
2852,12/23/2023 16:26,Lucknow,Lucknow,,1034,41.91794358,Tower_5,Prepaid,Outgoing,Yes,Low,-81.92236542,2.392077728,5
2853,4/30/2023 11:20,Ahmedabad,Hyderabad,Data,95,94.945073,Tower_18,Prepaid,Outgoing,Yes,High,-85.11549515,5.111518873,
2854,1/5/2023 13:14,Kolkata,Delhi,Data,1089,73.727582,Tower_4,Postpaid,Incoming,No,Medium,-88.36906903,7.050443569,5
2855,4/22/2022 15:58,Surat,Hyderabad,Voice,504,59.38578636,Tower_10,Prepaid,Outgoing,Yes,Medium,-77.62692903,6.551545391,5
2856,1/11/2022 4:19,Bengaluru,Chennai,Video,1132,70.18500586,Tower_4,Postpaid,Incoming,Yes,Medium,-73.57658805,4.473292874,5
2857,11/24/2022 0:30,Mumbai,Lucknow,Video,563,220.8923828,Tower_8,Postpaid,Incoming,No,Medium,-54.82694004,9.063410467,5
2858,10/10/2022 6:51,Bengaluru,Pune,Voice,617,27.34185172,Tower_17,Prepaid,Incoming,No,Medium,-53.98891891,3.901195841,5
2859,11/15/2022 9:45,Hyderabad,Delhi,Voice,503,61.18298581,Tower_13,,Incoming,Yes,Medium,-67.44302168,4.622096605,5
2860,4/13/2022 6:52,Jaipur,Chennai,Voice,56,76.71890231,,Postpaid,Incoming,Yes,High,-60.06898502,9.547247628,5
2861,1/25/2022 9:14,Jaipur,Delhi,Video,809,48.22916251,,Postpaid,Incoming,No,High,-62.66893558,3.424946417,5
2862,3/24/2023 3:01,Chennai,Lucknow,Video,286,302.5105406,Tower_9,Postpaid,Incoming,Yes,Low,-58.67730119,8.527564066,5
2863,7/9/2023 18:43,Lucknow,Chennai,Video,234,157.3040743,Tower_10,Prepaid,Outgoing,No,High,-62.17659303,7.33689716,5
2864,3/1/2022 23:13,Ahmedabad,Nagpur,Data,401,8.020433845,Tower_10,Prepaid,Outgoing,No,Low,-83.726652,7.233196415,
2865,3/12/2023 8:43,Pune,Nagpur,Voice,428,82.84194406,,Postpaid,Outgoing,No,High,-83.43913021,4.11493626,5
2866,10/12/2022 0:52,Delhi,Bengaluru,Data,1080,16.64806873,Tower_15,Prepaid,,Yes,Low,-69.91359777,7.466799637,5
2867,2/21/2022 12:36,Delhi,Mumbai,Voice,558,67.80484653,Tower_10,Postpaid,Incoming,No,Low,-80.16784575,7.064788545,5
2868,1/24/2022 12:04,Ahmedabad,Nagpur,Voice,959,17.79278521,Tower_12,,Incoming,No,Low,-81.02077995,1.616078525,
2869,11/12/2022 16:19,Kolkata,Pune,Video,300,367.4275543,Tower_14,Prepaid,Outgoing,No,Low,-76.30109775,6.106953261,5
2870,3/1/2022 3:17,Hyderabad,Hyderabad,Voice,117,17.70140187,,Postpaid,Outgoing,Yes,Low,-82.83160602,1.739814305,5
2871,8/30/2023 11:40,Hyderabad,Jaipur,,216,48.97422024,Tower_6,Prepaid,Incoming,No,Medium,-75.10305215,8.109205302,5
2872,10/23/2023 8:04,Chennai,Bengaluru,Voice,948,1.115202768,Tower_16,Postpaid,Incoming,No,High,-60.48937948,2.350217615,5
2873,11/6/2023 21:16,Bengaluru,Mumbai,Voice,308,4.055945122,Tower_7,Prepaid,Incoming,No,Medium,-51.92129511,3.796337968,5
2874,1/19/2023 15:15,Chennai,Nagpur,Data,1025,43.83335066,Tower_3,Postpaid,Outgoing,No,High,-63.07546791,2.610356604,5
2875,9/21/2022 10:16,Kolkata,Chennai,Voice,252,71.6815869,Tower_14,Prepaid,Outgoing,No,Low,-87.48597287,9.14987495,5
2876,2/25/2022 3:57,Bengaluru,Jaipur,Data,424,35.72456826,Tower_12,Prepaid,Incoming,Yes,High,-87.21454736,5.975824542,5
2877,3/9/2023 19:48,Nagpur,Chennai,Voice,204,49.55062575,Tower_3,Prepaid,Incoming,No,Medium,-65.08495404,3.336526888,5
2878,7/26/2023 5:09,Bengaluru,Ahmedabad,Video,133,362.6479021,Tower_13,Postpaid,Incoming,Yes,Medium,-82.89182155,8.084105766,5
2879,11/2/2023 0:15,Surat,Surat,Data,100,41.28665529,Tower_13,Prepaid,Incoming,Yes,High,-69.11082821,5.978590355,5
2880,12/5/2022 19:16,Mumbai,Bengaluru,Voice,711,,,Prepaid,Outgoing,No,High,-64.75303184,3.846898513,
2881,10/2/2023 6:01,Hyderabad,Pune,Data,842,66.49609732,Tower_12,Prepaid,Incoming,Yes,Low,-51.05148393,5.249770325,5
2882,10/17/2022 22:28,Mumbai,Nagpur,Voice,941,42.99093713,Tower_10,Prepaid,Incoming,No,Low,-59.65779086,5.915300234,5
2883,5/24/2022 2:11,Bengaluru,Delhi,Voice,410,84.98113233,Tower_5,,Incoming,Yes,Medium,-77.02186314,5.713758792,5
2884,3/12/2022 10:36,Hyderabad,Surat,,470,,Tower_7,Postpaid,Incoming,Yes,Medium,-52.12840893,4.024986816,
2885,8/25/2023 0:38,Chennai,Nagpur,Data,552,81.74311107,Tower_2,Postpaid,Outgoing,Yes,High,-89.98990182,7.86856947,5
2886,12/9/2022 0:05,Kolkata,Chennai,Video,1112,455.1386408,Tower_11,Prepaid,Outgoing,Yes,High,-65.68047075,9.968698647,5
2887,4/8/2022 2:37,Delhi,Surat,Voice,445,73.53452503,Tower_1,Postpaid,Incoming,No,Low,-54.16532243,7.70039551,5
2888,9/26/2022 6:04,Chennai,Ahmedabad,Data,326,17.32971942,Tower_14,Prepaid,Incoming,Yes,Medium,-69.80156324,7.287384581,5
2889,10/14/2022 20:09,Lucknow,Hyderabad,Video,737,119.3263297,Tower_17,Postpaid,Incoming,Yes,Medium,-75.02651748,8.638018081,5
2890,12/9/2022 8:02,Lucknow,Bengaluru,Voice,1056,85.39977768,Tower_17,Prepaid,Incoming,No,Low,-64.41191751,9.566268416,5
2891,9/12/2022 18:46,Ahmedabad,Pune,Voice,184,44.23553326,Tower_16,Postpaid,Incoming,No,High,-65.68319766,4.441993345,
2892,5/5/2022 22:16,Delhi,Mumbai,Data,538,64.4953151,Tower_1,Prepaid,Incoming,Yes,High,-73.88000964,7.50298687,5
2893,1/22/2023 6:26,Surat,Delhi,Voice,1191,22.26975515,Tower_17,Postpaid,Incoming,Yes,Medium,-81.54981077,2.69088885,5
2894,5/5/2022 1:36,Nagpur,Hyderabad,Data,309,35.27234546,Tower_1,Postpaid,Incoming,Yes,Medium,-73.44605022,6.202854167,5
2895,11/4/2023 15:44,Lucknow,Lucknow,Voice,407,34.24957727,Tower_13,Postpaid,Outgoing,No,Medium,-67.12760022,7.276488054,5
2896,5/16/2022 2:07,Lucknow,Chennai,Data,438,58.53364358,Tower_13,Postpaid,Incoming,Yes,Low,-79.76185339,2.352803961,5
2897,7/17/2022 1:34,Jaipur,Bengaluru,Video,459,291.2332079,Tower_17,Prepaid,Outgoing,No,Medium,-55.47728015,3.638264592,5
2898,7/11/2023 10:06,Nagpur,Delhi,Video,351,307.0009506,Tower_15,Prepaid,Outgoing,No,High,-89.12117717,9.583924566,5
2899,8/1/2022 20:07,Nagpur,Chennai,Data,83,82.86243015,Tower_18,,Incoming,Yes,Low,-57.50579824,8.741325799,5
2900,1/27/2022 4:09,Ahmedabad,Mumbai,Voice,919,29.70587386,Tower_10,Postpaid,Incoming,Yes,Low,-65.19561872,6.365736736,
2901,10/6/2023 11:31,Delhi,Jaipur,Voice,779,36.49473565,Tower_5,Postpaid,,No,Low,-79.86485621,9.023950445,5
2902,11/13/2023 18:25,Jaipur,Delhi,Data,106,50.63582152,Tower_2,Prepaid,Incoming,Yes,High,-65.34769401,2.532742344,5
2903,2/16/2023 15:42,Pune,Mumbai,Data,72,22.33461443,Tower_3,,Incoming,Yes,Low,-88.78733583,7.881009693,5
2904,7/10/2023 20:44,Chennai,Pune,Video,336,325.2289137,Tower_11,Postpaid,Incoming,No,Medium,-69.09175987,6.565180411,5
2905,9/3/2022 17:31,Lucknow,Chennai,Voice,423,72.11766167,Tower_12,Postpaid,Outgoing,Yes,High,-66.50465619,3.796855258,5
2906,3/31/2023 17:55,Bengaluru,Chennai,Video,236,261.229606,Tower_16,Postpaid,Outgoing,Yes,Low,-73.06963429,6.563370612,5
2907,3/15/2022 13:24,Lucknow,Kolkata,Data,133,40.11376371,Tower_1,,Outgoing,No,Medium,-67.93649357,9.860148622,5
2908,9/30/2022 7:22,Kolkata,Pune,Video,481,141.7486762,Tower_11,Postpaid,Incoming,Yes,Medium,-56.43945587,7.564109809,5
2909,9/15/2022 8:08,Jaipur,Pune,Voice,366,72.03614949,Tower_16,Prepaid,Incoming,No,High,-84.95789564,3.113728237,5
2910,9/21/2022 12:48,Chennai,Mumbai,Video,435,83.56558446,Tower_2,Prepaid,Incoming,Yes,High,-55.07589738,3.600490762,5
2911,2/9/2022 21:07,Surat,Kolkata,Video,566,37.21814441,Tower_9,Postpaid,,Yes,High,-69.43032128,2.874532228,5
2912,9/9/2022 15:13,Surat,Pune,Video,595,193.1816421,Tower_10,Postpaid,Outgoing,No,High,-65.76199308,5.331191098,5
2913,2/8/2022 1:55,Mumbai,Mumbai,Voice,589,80.34384975,Tower_2,Postpaid,Outgoing,No,Low,-53.35395893,9.600898827,5
2914,3/11/2023 2:57,Pune,Chennai,Voice,225,24.01443498,Tower_1,Prepaid,Outgoing,No,Low,-62.31699632,8.613386071,5
2915,6/16/2022 21:15,Surat,Lucknow,Voice,92,63.02282005,Tower_5,Prepaid,Incoming,Yes,High,-57.87922471,5.289464633,5
2916,6/27/2022 16:05,Pune,Hyderabad,Data,297,53.77480341,Tower_12,Prepaid,Incoming,Yes,High,-79.78744795,6.745188744,5
2917,7/27/2022 7:30,Nagpur,Surat,Data,162,19.1575369,Tower_13,Prepaid,Outgoing,No,Low,-81.97343533,8.139863542,5
2918,3/16/2023 3:05,Chennai,Chennai,Video,588,46.96220411,Tower_11,Prepaid,,Yes,Medium,-72.48894756,1.028119147,5
2919,12/27/2022 21:43,Pune,Surat,Video,914,99.65695787,Tower_6,Postpaid,Outgoing,Yes,Low,-80.06726068,4.354774481,5
2920,6/25/2023 16:45,Nagpur,Surat,Voice,458,63.75143719,Tower_5,Postpaid,Outgoing,Yes,Low,-51.09641853,2.359118057,5
2921,3/28/2022 20:40,Kolkata,Ahmedabad,Data,140,7.162808404,Tower_8,Postpaid,Incoming,Yes,Medium,-63.55547035,4.952504715,5
2922,4/2/2023 9:49,Chennai,Mumbai,Voice,70,22.32987442,Tower_13,,Incoming,No,Low,-80.37260363,7.83725498,5
2923,11/7/2022 20:32,Kolkata,Chennai,Data,225,71.33156032,Tower_9,Prepaid,Incoming,Yes,Low,-60.98435015,5.942980899,5
2924,10/21/2023 5:47,Bengaluru,Surat,Data,938,90.92057373,Tower_14,Prepaid,Incoming,Yes,Low,-77.42359895,4.495932447,5
2925,4/6/2023 5:35,Hyderabad,Chennai,Video,356,97.57830593,Tower_18,Postpaid,Outgoing,Yes,Medium,-70.22743008,6.295994449,5
2926,9/17/2023 2:06,Bengaluru,Pune,Video,192,430.1978291,Tower_12,Prepaid,Incoming,Yes,High,-66.65551135,1.383318586,5
2927,1/15/2022 21:43,Bengaluru,Surat,Voice,673,10.39442358,Tower_7,Postpaid,Outgoing,No,Low,-84.26325551,2.509699655,5
2928,11/2/2023 6:13,Chennai,Ahmedabad,Voice,147,54.53605505,Tower_11,Postpaid,Outgoing,Yes,Medium,-87.33337795,6.863132671,5
2929,11/4/2022 17:33,Bengaluru,Bengaluru,Voice,422,96.75820763,Tower_16,Prepaid,Outgoing,No,Medium,-51.98658133,7.509609535,5
2930,4/14/2023 6:40,Lucknow,Pune,Data,474,83.35930524,Tower_5,Postpaid,Outgoing,No,Low,-69.26676852,6.827992999,5
2931,10/5/2022 0:36,Lucknow,Hyderabad,Data,653,7.16212889,Tower_3,Prepaid,Incoming,Yes,Medium,-57.30209398,2.857984229,5
2932,1/27/2022 1:16,Delhi,Ahmedabad,Data,851,,Tower_2,Prepaid,Incoming,Yes,Medium,-69.56012832,1.712337589,
2933,3/9/2023 22:19,Delhi,Mumbai,Video,295,62.29033622,Tower_4,Prepaid,Outgoing,Yes,Medium,-53.6869542,3.534851002,5
2934,12/2/2022 16:04,Surat,Surat,Voice,1110,87.24890259,Tower_9,Prepaid,Outgoing,Yes,High,-84.75259584,6.332271828,5
2935,8/12/2023 8:38,Ahmedabad,Jaipur,Video,166,429.1203577,Tower_12,Prepaid,,Yes,Low,-53.87530869,1.637231623,
2936,2/11/2023 18:32,Kolkata,Bengaluru,Video,587,342.5272324,Tower_16,Prepaid,Outgoing,No,High,-84.34740106,8.962812192,5
2937,8/3/2022 6:44,Surat,Kolkata,,366,89.80868937,Tower_17,Postpaid,Incoming,Yes,High,-71.82735392,7.248222661,5
2938,11/24/2023 9:07,Jaipur,Pune,,43,89.35082129,Tower_19,Postpaid,Incoming,Yes,Low,-88.62547883,8.443088935,5
2939,6/26/2022 11:44,Surat,Lucknow,Data,387,88.14134682,Tower_2,Prepaid,Outgoing,No,Low,-74.28800572,8.97774749,5
2940,1/4/2022 3:16,Kolkata,Nagpur,Video,657,155.5734401,Tower_7,Prepaid,Outgoing,No,Low,-67.70752112,1.631457426,5
2941,6/2/2022 10:54,Pune,Pune,Data,76,80.90921288,Tower_2,Prepaid,Incoming,Yes,Medium,-69.15991308,6.591718803,5
2942,10/30/2023 17:09,Kolkata,Nagpur,Video,1169,200.589658,Tower_1,Prepaid,Incoming,Yes,Low,-79.8309988,5.536856032,5
2943,3/26/2022 15:33,Chennai,Bengaluru,Video,369,,Tower_17,Postpaid,Outgoing,Yes,Medium,-68.42327229,4.845754389,
2944,10/24/2022 14:54,Jaipur,Nagpur,Voice,1073,26.14267343,Tower_10,Prepaid,,Yes,Low,-65.54587877,5.705447746,5
2945,7/25/2022 17:37,Pune,Mumbai,,563,180.3200223,Tower_11,Prepaid,Outgoing,Yes,Low,-66.62204383,6.458729552,5
2946,12/23/2022 2:02,Delhi,Surat,Voice,1164,86.39633489,Tower_8,Prepaid,Outgoing,No,Low,-66.55993091,3.549949648,77.93416648
2947,3/14/2023 17:33,Delhi,Chennai,Video,206,483.5530569,Tower_3,Postpaid,Incoming,Yes,Medium,-87.51103309,9.078526075,13.00488532
2948,7/23/2022 12:52,Bengaluru,Chennai,Voice,449,66.79336337,Tower_11,Postpaid,Incoming,Yes,Low,-87.15199606,8.984838828,5
2949,1/18/2023 9:08,Mumbai,Bengaluru,Voice,738,82.43578948,Tower_16,Prepaid,Outgoing,Yes,Medium,-58.21281726,9.006315772,8.205993007
2950,10/7/2022 22:22,Surat,Pune,,936,43.08174919,Tower_12,Postpaid,Incoming,No,Medium,-62.47087831,9.811264235,5
2951,9/12/2022 13:26,Pune,Jaipur,Voice,501,79.74964486,Tower_2,Prepaid,Incoming,Yes,Low,-83.42403909,3.557465251,5
2952,8/17/2023 19:44,Ahmedabad,Mumbai,Video,245,232.1094767,Tower_14,Postpaid,Outgoing,No,Medium,-82.218801,5.026703089,
2953,1/20/2022 9:08,Nagpur,Surat,Data,1054,97.30847329,Tower_14,Postpaid,Outgoing,Yes,High,-75.39346577,5.312524127,5
2954,10/6/2022 1:42,Jaipur,Hyderabad,Voice,806,94.00373108,Tower_9,Prepaid,Incoming,No,Medium,-51.48653467,6.642386478,5
2955,5/7/2023 7:25,Lucknow,Mumbai,Video,335,486.3884718,Tower_15,Postpaid,Outgoing,No,High,-79.08731685,8.690433521,5
2956,2/11/2023 2:25,Lucknow,Mumbai,Voice,212,91.25661743,Tower_4,Prepaid,Incoming,Yes,High,-59.35294402,7.659381263,5
2957,9/2/2023 11:04,Kolkata,Chennai,Voice,84,31.65734981,Tower_12,Postpaid,Outgoing,No,Medium,-60.24447424,5.260940811,5
2958,3/17/2022 3:28,Surat,Bengaluru,Data,541,11.70413812,Tower_2,Prepaid,Outgoing,No,High,-52.50641748,2.48897476,5
2959,8/19/2023 16:42,Mumbai,Bengaluru,Data,299,10.85044201,Tower_14,Prepaid,Outgoing,Yes,Medium,-55.54371274,2.770595798,5
2960,8/27/2022 4:14,Delhi,Pune,Data,575,85.22233777,Tower_14,Postpaid,Outgoing,No,Medium,-57.56276577,3.978808244,5
2961,3/29/2023 1:41,Bengaluru,Pune,Data,127,62.29919407,Tower_13,Prepaid,Outgoing,No,Medium,-87.18240056,5.241653457,5
2962,4/26/2022 16:20,Hyderabad,Mumbai,Video,270,194.9738775,Tower_12,Prepaid,Outgoing,No,Medium,-63.95081921,9.619701698,5
2963,11/15/2023 23:18,Jaipur,Surat,Voice,172,56.63554869,Tower_11,Prepaid,Incoming,No,High,-62.85831881,9.001674251,5
2964,1/26/2022 3:20,Surat,Lucknow,Video,1022,27.16550994,Tower_4,Postpaid,Incoming,No,Low,-72.46362671,4.430289838,5
2965,2/11/2023 6:21,Nagpur,Surat,Voice,337,81.73175149,Tower_14,Postpaid,Incoming,No,High,-58.12100884,6.483676954,5
2966,12/17/2023 16:56,Delhi,Delhi,Video,1159,318.4444718,Tower_15,Prepaid,,Yes,Low,-77.22311605,1.839293828,226.41866
2967,1/17/2023 23:09,Kolkata,Bengaluru,Video,1069,331.9304344,Tower_13,Prepaid,Outgoing,No,Low,-71.24428058,1.196100548,59.93366492
2968,9/5/2023 13:28,Surat,Chennai,Voice,399,85.5225471,Tower_4,Postpaid,Outgoing,Yes,Medium,-65.56645374,2.618054479,5
2969,12/12/2023 21:15,Pune,Nagpur,Video,739,158.3351501,Tower_11,Prepaid,Incoming,No,Low,-58.61506865,1.195667271,5
2970,7/9/2023 23:12,Jaipur,Bengaluru,Video,568,79.10214641,Tower_11,Postpaid,Outgoing,Yes,Low,-54.77877897,6.769380864,5
2971,9/27/2022 20:26,Jaipur,Delhi,Data,460,72.151691,Tower_4,Postpaid,Outgoing,No,Medium,-62.18277914,2.630904556,5
2972,8/31/2023 4:17,Kolkata,Pune,Video,277,77.16072103,Tower_9,Postpaid,Incoming,No,High,-83.56466529,9.372762217,5
2973,11/15/2023 1:59,Nagpur,Mumbai,Voice,381,44.03475692,Tower_1,Postpaid,Outgoing,Yes,Low,-89.10212131,9.910777371,5
2974,6/21/2023 5:41,Chennai,Lucknow,Data,149,,Tower_12,,Outgoing,No,High,-88.68325653,8.312060185,
2975,1/8/2022 8:48,Bengaluru,Jaipur,Voice,610,96.21728401,Tower_14,Postpaid,Incoming,No,Medium,-79.83283703,1.003808157,5
2976,2/1/2023 0:41,Pune,Bengaluru,Video,510,413.101579,Tower_3,Prepaid,Outgoing,Yes,Low,-67.190075,3.129898415,5
2977,5/30/2023 10:03,Jaipur,Jaipur,Video,448,372.2519181,Tower_1,Postpaid,Outgoing,No,Medium,-71.69143794,6.785413194,5
2978,6/25/2023 13:48,Ahmedabad,Kolkata,Video,333,288.6160646,Tower_4,Postpaid,Incoming,No,High,-79.74077895,5.762570079,
2979,9/27/2022 3:56,Lucknow,Jaipur,Video,544,478.5211851,Tower_19,Prepaid,Outgoing,Yes,High,-51.50943688,3.705193972,5
2980,4/27/2023 19:02,Jaipur,Chennai,Video,69,376.0722426,Tower_19,Prepaid,Incoming,No,High,-76.63997125,1.32228365,5
2981,8/14/2023 14:12,Pune,Jaipur,Video,138,320.0280519,,Postpaid,Incoming,Yes,Low,-79.8657575,6.536578147,5
2982,12/21/2023 9:37,Pune,Lucknow,Data,839,91.34764965,Tower_16,Prepaid,Incoming,No,High,-86.37647992,4.177730417,5
2983,7/7/2022 10:50,Mumbai,Delhi,Voice,239,90.30961356,Tower_9,Postpaid,Incoming,Yes,Medium,-61.16699088,3.258755339,5
2984,9/20/2022 6:32,Nagpur,Delhi,Data,183,54.82894675,Tower_3,Prepaid,,No,High,-85.19948178,7.757473273,5
2985,7/31/2022 6:46,Delhi,Kolkata,Voice,158,17.61532062,Tower_6,Prepaid,Outgoing,No,High,-67.04548904,2.326449408,5
2986,10/11/2022 10:58,Bengaluru,Chennai,Voice,918,85.38503565,Tower_5,Prepaid,Incoming,No,Medium,-81.08090101,6.545611734,5
2987,6/14/2023 1:08,Chennai,Lucknow,Data,531,6.032433757,Tower_5,Prepaid,Incoming,Yes,Low,-56.79933319,9.156667617,5
2988,1/14/2023 18:25,Lucknow,Pune,,915,321.7883092,Tower_16,Postpaid,Outgoing,Yes,Low,-84.19153253,3.627132316,5
2989,4/21/2022 7:30,Jaipur,Mumbai,,387,27.773885,Tower_19,Prepaid,Incoming,No,Medium,-71.77090397,9.974465329,5
2990,6/14/2022 10:46,Jaipur,Lucknow,Voice,101,23.54827991,Tower_15,Postpaid,Incoming,Yes,High,-60.84267953,2.62508515,5
2991,9/22/2022 15:56,Surat,Chennai,Data,176,,Tower_10,Postpaid,Outgoing,No,Low,-83.10183654,6.128456322,
2992,5/18/2023 18:02,Kolkata,Bengaluru,Voice,130,27.81238189,Tower_10,Prepaid,Outgoing,Yes,High,-80.46430231,1.037774447,5
2993,9/20/2023 20:47,Kolkata,Chennai,Video,362,336.2284863,Tower_2,Postpaid,Incoming,No,Medium,-72.97862809,3.813172544,5
2994,12/18/2023 21:12,Surat,Lucknow,Voice,1085,97.55465433,Tower_6,Postpaid,Outgoing,No,Low,-71.53884166,3.747378714,5
2995,1/26/2022 10:07,Lucknow,Bengaluru,Data,762,31.29550888,Tower_18,Postpaid,Outgoing,No,High,-89.9658521,2.774853075,5
2996,10/26/2022 11:26,Kolkata,Chennai,Data,748,6.214642464,Tower_4,Prepaid,Incoming,No,Medium,-71.70956782,2.337617174,5
2997,5/15/2023 17:36,Lucknow,Jaipur,Voice,419,29.11883815,Tower_2,Prepaid,Incoming,No,High,-54.57116878,8.974171162,5
2998,7/22/2022 11:11,Surat,Pune,Voice,266,38.76763803,Tower_3,Postpaid,Incoming,Yes,Medium,-51.6982977,4.39613611,5
2999,8/24/2023 5:36,Lucknow,Nagpur,Video,286,372.8539987,Tower_1,Prepaid,Outgoing,Yes,Low,-59.968413,2.294791685,5
3000,7/31/2023 16:12,Pune,Ahmedabad,Data,548,75.40375258,Tower_3,Prepaid,Outgoing,No,Low,-89.91971817,8.851891218,5
3001,8/30/2022 6:17,Lucknow,Nagpur,Video,393,138.7670865,Tower_12,Postpaid,Incoming,No,Medium,-68.50758964,9.309032906,5
3002,9/17/2022 13:45,Lucknow,Ahmedabad,Video,43,285.3087951,Tower_10,Prepaid,Incoming,No,Medium,-67.26779582,8.183125432,5
3003,3/15/2023 6:16,Pune,Ahmedabad,Data,392,58.70571415,Tower_13,Prepaid,Incoming,No,Medium,-60.85163006,7.850903636,5
3004,7/25/2023 10:17,Nagpur,Bengaluru,Data,528,17.68740753,Tower_4,Postpaid,Incoming,No,Medium,-58.9548011,9.580842851,5
3005,4/12/2023 23:52,Kolkata,Lucknow,Voice,59,31.93970486,Tower_7,Prepaid,Outgoing,Yes,Low,-69.76757266,6.454804065,5
3006,9/5/2022 18:40,Mumbai,Kolkata,Video,578,250.840792,Tower_2,Prepaid,Incoming,Yes,Low,-80.68341756,5.057710144,5
3007,10/4/2022 5:28,Delhi,Delhi,Data,791,,Tower_2,Postpaid,Incoming,No,Medium,-60.69039143,2.782694081,
3008,10/28/2022 0:41,Nagpur,Chennai,Data,1073,81.17827698,,Postpaid,Incoming,No,Medium,-70.71620531,8.525213819,5
3009,1/27/2022 14:53,Hyderabad,Delhi,Video,777,450.3663465,Tower_15,Prepaid,Incoming,Yes,Medium,-64.47442046,1.583288431,109.0132003
3010,7/5/2022 21:49,Kolkata,Bengaluru,Video,493,297.4972484,Tower_15,Postpaid,Incoming,Yes,Low,-66.53765757,4.350432323,5
3011,1/9/2023 1:47,Delhi,Lucknow,Voice,1159,52.05787434,Tower_15,Prepaid,Incoming,Yes,Medium,-51.56548735,7.435286574,77.1459419
3012,9/30/2022 15:23,Lucknow,Ahmedabad,Video,533,63.88276578,Tower_14,Postpaid,Outgoing,Yes,High,-65.04371869,3.089606952,5
3013,6/26/2023 19:13,Chennai,Mumbai,Data,251,30.53700943,Tower_14,Prepaid,Outgoing,No,High,-57.60863893,3.191457333,5
3014,6/29/2023 9:53,Jaipur,Hyderabad,Voice,369,4.642102755,Tower_10,Postpaid,Incoming,Yes,High,-65.93751725,7.778689335,5
